Blk_Grp_Name,Municipality,County,Jobs,JobsDensity,JobsVintage
"Morris County Tract 416.06, Block Group 1",Parsippany-Troy Hills Township,Morris,80,644.609974645596,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 417.06, Block Group 4",Parsippany-Troy Hills Township,Morris,6,71.2687827451549,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 417.06, Block Group 3",Parsippany-Troy Hills Township,Morris,114,2875.09051238895,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 416.06, Block Group 2",Parsippany-Troy Hills Township,Morris,532,886.358981771068,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 419.02, Block Group 1",East Hanover Township,Morris,7640,4027.27638450356,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 455.03, Block Group 1",Roxbury Township,Morris,183,147.810959203341,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 447.02, Block Group 3",Jefferson Township,Morris,713,82.2596077729698,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 453, Block Group 1",Roxbury Township,Morris,1539,2619.75958631735,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 455.03, Block Group 2",Roxbury Township,Morris,1113,1248.20428822757,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 451, Block Group 2",Wharton Borough,Morris,377,598.890074546677,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 457.01, Block Group 3",Randolph Township,Morris,123,70.897876085921,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 426.01, Block Group 2",Florham Park Borough,Morris,12895,7947.87687843819,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 416.05, Block Group 2",Parsippany-Troy Hills Township,Morris,191,92.4018507418057,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 426.02, Block Group 2",Florham Park Borough,Morris,413,391.988181649337,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 450, Block Group 4",Dover Town,Morris,576,1643.70142257144,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 451, Block Group 4",Wharton Borough,Morris,520,3606.99476359946,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 461.10, Block Group 2",Mount Olive Township,Morris,679,860.633573299572,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 423.02, Block Group 1",Morris Plains Borough,Morris,49,78.3075364280711,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 438.01, Block Group 1",Morristown Town,Morris,138,662.242746910125,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 459.04, Block Group 1",Chester Township,Morris,113,17.7591994448454,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 439, Block Group 1",Chatham Township,Morris,676,547.760611307837,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 406, Block Group 3",Butler Borough,Morris,44,342.12496122762,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 461.07, Block Group 1",Mount Olive Township,Morris,127,0,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 450, Block Group 2",Dover Town,Morris,864,9578.47754409751,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 438.02, Block Group 3",Morristown Town,Morris,208,2856.67604566975,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 438.02, Block Group 2",Morristown Town,Morris,4036,45353.4755265027,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 457.01, Block Group 2",Randolph Township,Morris,187,62.3573033123619,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 407.02, Block Group 1",Kinnelon Borough,Morris,374,163.269005527633,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 465, Block Group 3",Victory Gardens Borough,Morris,217,1463.51072973802,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 436.01, Block Group 1",Morristown Town,Morris,137,1599.35073551379,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 461.04, Block Group 3",Mount Olive Township,Morris,461,2033.21139763232,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 462.01, Block Group 2",Washington Township,Morris,138,270.910300311565,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Atlantic County Tract 108, Block Group 2",Hammonton Town,Atlantic,798,116.216712211125,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Mercer County Tract 43.13, Block Group 2",West Windsor Township,Mercer,280,639.343311852106,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Passaic County Tract 1165, Block Group 1",Bloomingdale Borough,Passaic,314,315.061792456288,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Passaic County Tract 1165, Block Group 2",Bloomingdale Borough,Passaic,89,75.3905023663491,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Passaic County Tract 1165, Block Group 3",Bloomingdale Borough,Passaic,786,4274.97277560276,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Passaic County Tract 1165, Block Group 4",Bloomingdale Borough,Passaic,86,87.5881022571482,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Passaic County Tract 1810, Block Group 3",Paterson City,Passaic,287,3787.46028671383,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Passaic County Tract 2568.03, Block Group 2",West Milford Township,Passaic,420,167.631947276444,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Passaic County Tract 2460.03, Block Group 6",Wayne Township,Passaic,46,68.2956481717829,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Passaic County Tract 2568.04, Block Group 2",West Milford Township,Passaic,865,371.615655290476,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Passaic County Tract 1251, Block Group 1",Clifton City,Passaic,162,3900.46126854962,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Passaic County Tract 1822, Block Group 2",Paterson City,Passaic,577,4908.2239738287,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Passaic County Tract 1246.02, Block Group 3",Clifton City,Passaic,82,941.84836061524,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Passaic County Tract 2568.02, Block Group 1",West Milford Township,Passaic,147,31.2196094941351,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Passaic County Tract 2568.04, Block Group 4",West Milford Township,Passaic,40,17.8653919251102,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Passaic County Tract 2460.02, Block Group 2",Wayne Township,Passaic,242,481.698374932947,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Passaic County Tract 2568.04, Block Group 3",West Milford Township,Passaic,74,22.5671558441754,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Passaic County Tract 1809, Block Group 2",Paterson City,Passaic,21,611.563982977134,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Passaic County Tract 1752, Block Group 1",Passaic City,Passaic,70,1240.59245449693,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Passaic County Tract 1246.01, Block Group 2",Clifton City,Passaic,70,765.936280334009,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Passaic County Tract 2568.01, Block Group 3",West Milford Township,Passaic,21,52.405510127053,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Passaic County Tract 1243.12, Block Group 4",Clifton City,Passaic,1022,3686.0047136924,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Passaic County Tract 1828, Block Group 2",Paterson City,Passaic,1181,5785.57510463172,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Passaic County Tract 2036, Block Group 3",Prospect Park Borough,Passaic,322,6864.09628047008,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Passaic County Tract 1823.02, Block Group 3",Paterson City,Passaic,643,25929.4637048541,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Ocean County Tract 7321.01, Block Group 1",Lacey Township,Ocean,266,114.811526893239,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 419.01, Block Group 3",East Hanover Township,Morris,2098,1098.08236282935,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 407.01, Block Group 3",Kinnelon Borough,Morris,191,41.1179112373408,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 408.01, Block Group 3",Montville Township,Morris,602,109.530799767754,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 409, Block Group 2",Boonton Township,Morris,327,55.0821709643599,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
