ID,TAX CODE,BLOCK NUMBER,LOT NUMBER,PAMS PIN,DCA MUNI CODE,MUNICIPALITY,USE GROUP,Use Group Label,DATE ISSUED,TYPE,WORK VALUE,YCOORD,XCOORD,MATCH TYPE
4840,1102,225.02,53,1102_225.02_53,1102,EWING TWP,B,Business,1/6/22,ALT,"283,000",40.28436,-74.7959,MODIV Parcel Centroid Coordinate
4841,1102,225.02,53,1102_225.02_53,1102,EWING TWP,B,Business,1/6/22,ALT,"2,078,434",40.28436,-74.7959,MODIV Parcel Centroid Coordinate
4842,1102,298,2.01,1102_298_2.01,1102,EWING TWP,E,Educational,1/7/22,ALT,"1,504,400",40.24194,-74.77796,MODIV Parcel Centroid Coordinate
4843,1102,320,9,1102_320_9,1102,EWING TWP,B,Business,8/8/22,ALT,"1,404,140",40.25592,-74.79615,MODIV Parcel Centroid Coordinate
4844,1102,320,9,1102_320_9,1102,EWING TWP,B,Business,8/8/22,ALT,"714,892",40.25592,-74.79615,MODIV Parcel Centroid Coordinate
4845,1102,341.01,3,1102_341.01_3,1102,EWING TWP,S-1,Storage,1/5/22,ALT,"289,600",40.25555,-74.81545,Geocoded MOD-IV Address
4846,1102,341.01,5.01,1102_341.01_5.01,1102,EWING TWP,R-2,Residential (Multifamily),7/22/22,NEW,"2,478,841",40.25925,-74.81064,MODIV Parcel Centroid Coordinate
4847,1102,341.01,5.01,1102_341.01_5.01,1102,EWING TWP,U,Utilities and Miscellaneous,8/9/22,ALT,"489,000",40.25925,-74.81064,MODIV Parcel Centroid Coordinate
4848,1102,341.01,5.02,1102_341.01_5.02,1102,EWING TWP,R-2,Residential (Multifamily),7/22/22,NEW,"2,478,841",40.25707,-74.8112,Geocoded Parcel Block
4849,1102,343,1.01,1102_343_1.01,1102,EWING TWP,R-2,Residential (Multifamily),1/27/22,NEW,"803,150",40.26369,-74.80776,MODIV Parcel Centroid Coordinate
4850,1102,343,1.01,1102_343_1.01,1102,EWING TWP,R-2,Residential (Multifamily),2/16/22,NEW,"527,100",40.26369,-74.80776,MODIV Parcel Centroid Coordinate
4851,1102,343,1.01,1102_343_1.01,1102,EWING TWP,R-2,Residential (Multifamily),2/16/22,NEW,"809,150",40.26369,-74.80776,MODIV Parcel Centroid Coordinate
4852,1102,343,1.01,1102_343_1.01,1102,EWING TWP,R-2,Residential (Multifamily),1/27/22,NEW,"527,100",40.26369,-74.80776,MODIV Parcel Centroid Coordinate
4853,1102,343,1.01,1102_343_1.01,1102,EWING TWP,R-2,Residential (Multifamily),5/3/22,NEW,"581,700",40.26369,-74.80776,MODIV Parcel Centroid Coordinate
4854,1102,343,1.01,1102_343_1.01,1102,EWING TWP,R-2,Residential (Multifamily),5/4/22,NEW,"581,700",40.26369,-74.80776,MODIV Parcel Centroid Coordinate
4855,1102,343,1.01,1102_343_1.01,1102,EWING TWP,S-1,Storage,8/22/22,NEW,"662,500",40.26369,-74.80776,MODIV Parcel Centroid Coordinate
4856,1102,365,20,1102_365_20,1102,EWING TWP,B,Business,6/1/22,ALT,"1,040,000",40.26606,-74.80206,MODIV Parcel Centroid Coordinate
4857,1102,365,20,1102_365_20,1102,EWING TWP,B,Business,9/6/22,ALT,"570,500",40.26606,-74.80206,MODIV Parcel Centroid Coordinate
4858,1102,367,28,1102_367_28,1102,EWING TWP,R-5,Residential (1 & 2 Family Homes),7/19/22,NEW,"251,500",40.27454,-74.79288,MODIV Parcel Centroid Coordinate
4859,1102,367,50,1102_367_50,1102,EWING TWP,B,Business,1/7/22,ALT,"2,550,000",40.27341,-74.79493,MODIV Parcel Centroid Coordinate
4860,1102,367,50,1102_367_50,1102,EWING TWP,E,Educational,1/6/22,ALT,"361,450",40.27341,-74.79493,MODIV Parcel Centroid Coordinate
4861,1102,368.02,35,1102_368.02_35,1102,EWING TWP,B,Business,7/21/22,ALT,"343,000",40.27889,-74.79993,MODIV Parcel Centroid Coordinate
4862,1102,371,13,1102_371_13,1102,EWING TWP,S-2,Storage,2/15/22,ALT,"1,491,846",40.28737,-74.80905,MODIV Parcel Centroid Coordinate
4863,1102,372.01,9,1102_372.01_9,1102,EWING TWP,I-1,Institutional or Group Home,2/9/22,ALT,"301,400",40.28546,-74.81294,MODIV Parcel Centroid Coordinate
4864,1102,374,9.9,1102_374_9.9,1102,EWING TWP,S-1,Storage,4/6/22,ALT,"1,566,300",40.27121,-74.81181,MODIV Parcel Centroid Coordinate
4865,1102,374,9.9,1102_374_9.9,1102,EWING TWP,U,Utilities and Miscellaneous,7/15/22,ALT,"333,300",40.27121,-74.81181,MODIV Parcel Centroid Coordinate
4866,1102,413,1,1102_413_1,1102,EWING TWP,B,Business,9/21/22,ALT,"1,015,000",40.24944,-74.81701,MODIV Parcel Centroid Coordinate
4867,1102,423.02,97,1102_423.02_97,1102,EWING TWP,E,Educational,1/7/22,ALT,"1,783,400",40.27692,-74.83805,MODIV Parcel Centroid Coordinate
4868,1102,487,86,1102_487_86,1102,EWING TWP,E,Educational,1/10/22,ALT,"3,990,650",40.255,-74.78968,MODIV Parcel Centroid Coordinate
4869,1102,83,174,1102_83_174,1102,EWING TWP,B,Business,8/8/22,ALT,"1,439,036",40.24784,-74.77177,MODIV Parcel Centroid Coordinate
4870,1102,9,1.03,1102_9_1.03,1102,EWING TWP,B,Business,4/25/22,ALT,"1,500,000",40.23621,-74.76234,MODIV Parcel Centroid Coordinate
4872,1103,1505.01,2,1103_1505.01_2,1103,HAMILTON TWP,R-2,Residential (Multifamily),6/15/22,NEW,"378,000",40.25728,-74.7084,MODIV Parcel Centroid Coordinate
4873,1103,1505.01,2,1103_1505.01_2,1103,HAMILTON TWP,R-2,Residential (Multifamily),6/14/22,NEW,"252,650",40.25728,-74.7084,MODIV Parcel Centroid Coordinate
4874,1103,1505,10.02,1103_1505_10.02,1103,HAMILTON TWP,B,Business,4/5/22,ALT,"750,100",40.25569,-74.70641,MODIV Parcel Centroid Coordinate
4875,1103,1505,10.02,1103_1505_10.02,1103,HAMILTON TWP,B,Business,7/12/22,ALT,"1,360,000",40.25569,-74.70641,MODIV Parcel Centroid Coordinate
4876,1103,1505,10.02,1103_1505_10.02,1103,HAMILTON TWP,B,Business,8/4/22,ALT,"408,293",40.25569,-74.70641,MODIV Parcel Centroid Coordinate
4877,1103,1519,39,1103_1519_39,1103,HAMILTON TWP,B,Business,9/19/22,ALT,"300,000",40.25355,-74.68498,MODIV Parcel Centroid Coordinate
4878,1103,1520.01,34,1103_1520.01_34,1103,HAMILTON TWP,B,Business,5/24/22,ALT,"289,100",40.25562,-74.68152,MODIV Parcel Centroid Coordinate
4879,1103,1520,11.02,1103_1520_11.02,1103,HAMILTON TWP,S-1,Storage,4/5/22,ADD,"4,080,630",40.25952,-74.6787,MODIV Parcel Centroid Coordinate
4880,1103,1520,11.05,1103_1520_11.05,1103,HAMILTON TWP,B,Business,3/2/22,ALT,"1,158,315",40.26166,-74.68194,MODIV Parcel Centroid Coordinate
4881,1103,1588,5,1103_1588_5,1103,HAMILTON TWP,R-5,Residential (1 & 2 Family Homes),11/16/22,ALT,"598,325",40.24306,-74.71959,MODIV Parcel Centroid Coordinate
4882,1103,1603,19.01,1103_1603_19.01,1103,HAMILTON TWP,A-2,"Clubs, Dance Halls, Casinos, Restaurants, Taverns, Bars",10/25/22,ALT,"290,728",40.24816,-74.68794,MODIV Parcel Centroid Coordinate
4883,1103,1618,34,1103_1618_34,1103,HAMILTON TWP,E,Educational,2/24/22,ALT,"442,500",40.24369,-74.67983,MODIV Parcel Centroid Coordinate
4884,1103,1635,2,1103_1635_2,1103,HAMILTON TWP,B,Business,7/20/22,ALT,"565,950",40.23526,-74.73065,MODIV Parcel Centroid Coordinate
4885,1103,1635,2,1103_1635_2,1103,HAMILTON TWP,B,Business,7/6/22,ALT,"360,000",40.23526,-74.73065,MODIV Parcel Centroid Coordinate
4886,1103,1636,6,1103_1636_6,1103,HAMILTON TWP,B,Business,4/26/22,ALT,"725,000",40.23869,-74.72574,MODIV Parcel Centroid Coordinate
4887,1103,1636,6,1103_1636_6,1103,HAMILTON TWP,B,Business,4/26/22,ALT,"480,500",40.23869,-74.72574,MODIV Parcel Centroid Coordinate
4888,1103,1694,28,1103_1694_28,1103,HAMILTON TWP,E,Educational,6/23/22,ALT,"35,911,125",40.23749,-74.68981,MODIV Parcel Centroid Coordinate
4889,1103,1727,19,1103_1727_19,1103,HAMILTON TWP,B,Business,7/27/22,ALT,"600,000",40.23156,-74.73535,MODIV Parcel Centroid Coordinate
4890,1103,1730,2,1103_1730_2,1103,HAMILTON TWP,F-1,Factory,10/3/22,NEW,"300,000",40.22819,-74.73552,MODIV Parcel Centroid Coordinate
4891,1103,1762,10,1103_1762_10,1103,HAMILTON TWP,R-5,Residential (1 & 2 Family Homes),11/30/22,NEW,"308,000",40.23229,-74.71104,MODIV Parcel Centroid Coordinate
4892,1103,1804,97,1103_1804_97,1103,HAMILTON TWP,R-4,Institutional or Group Home,7/29/22,NEW,"614,200",40.22774,-74.697,MODIV Parcel Centroid Coordinate
4893,1103,1829,19,1103_1829_19,1103,HAMILTON TWP,R-5,Residential (1 & 2 Family Homes),11/30/22,NEW,"299,500",40.23048,-74.66646,MODIV Parcel Centroid Coordinate
4894,1103,1835,2.01,1103_1835_2.01,1103,HAMILTON TWP,M,Mercantile,6/7/22,ALT,"260,000",40.2297,-74.66462,MODIV Parcel Centroid Coordinate
4895,1103,1835,2.01,1103_1835_2.01,1103,HAMILTON TWP,M,Mercantile,6/7/22,ALT,"1,452,700",40.2297,-74.66462,MODIV Parcel Centroid Coordinate
4896,1103,1890.01,17.04,1103_1890.01_17.04,1103,HAMILTON TWP,R-5,Residential (1 & 2 Family Homes),7/13/22,NEW,"343,000",40.22537,-74.72274,Geocoded Parcel Block
4897,1103,1923,6,1103_1923_6,1103,HAMILTON TWP,M,Mercantile,6/17/22,NEW,"351,131",40.22557,-74.6879,MODIV Parcel Centroid Coordinate
4898,1103,1925,19,1103_1925_19,1103,HAMILTON TWP,E,Educational,2/24/22,ALT,"454,500",40.22482,-74.67872,MODIV Parcel Centroid Coordinate
4899,1103,1957,13,1103_1957_13,1103,HAMILTON TWP,B,Business,9/13/22,ALT,"324,000",40.2252,-74.65675,MODIV Parcel Centroid Coordinate
4900,1103,2169,7,1103_2169_7,1103,HAMILTON TWP,B,Business,10/3/22,ALT,"344,349",40.21575,-74.67273,MODIV Parcel Centroid Coordinate
4901,1103,2173,17.04,1103_2173_17.04,1103,HAMILTON TWP,B,Business,3/10/22,ALT,"318,000",40.20558,-74.65897,MODIV Parcel Centroid Coordinate
4902,1103,2173,17.04,1103_2173_17.04,1103,HAMILTON TWP,B,Business,10/24/22,ALT,"562,000",40.20558,-74.65897,MODIV Parcel Centroid Coordinate
4903,1103,2443,2,1103_2443_2,1103,HAMILTON TWP,B,Business,3/30/22,ALT,"257,000",40.2054,-74.69364,MODIV Parcel Centroid Coordinate
4904,1103,2487,2.01,1103_2487_2.01,1103,HAMILTON TWP,M,Mercantile,4/19/22,ALT,"310,000",40.18866,-74.7057,Geocoded MOD-IV Address
4905,1103,2487,2.01,1103_2487_2.01,1103,HAMILTON TWP,M,Mercantile,4/19/22,NEW,"1,243,000",40.18866,-74.7057,Geocoded MOD-IV Address
4906,1103,2506,8,1103_2506_8,1103,HAMILTON TWP,U,Utilities and Miscellaneous,7/20/22,ALT,"700,000",40.17985,-74.73223,MODIV Parcel Centroid Coordinate
4907,1103,2506,8,1103_2506_8,1103,HAMILTON TWP,S-1,Storage,10/20/22,ALT,"547,554",40.17985,-74.73223,MODIV Parcel Centroid Coordinate
4908,1103,2520,1,1103_2520_1,1103,HAMILTON TWP,B,Business,3/24/22,ALT,"256,832",40.18055,-74.71315,MODIV Parcel Centroid Coordinate
4909,1103,2542,31,1103_2542_31,1103,HAMILTON TWP,B,Business,5/12/22,ALT,"442,600",40.18848,-74.69752,MODIV Parcel Centroid Coordinate
4910,1103,2591,1,1103_2591_1,1103,HAMILTON TWP,S-1,Storage,7/29/22,ALT,"444,818",40.20381,-74.65309,MODIV Parcel Centroid Coordinate
4911,1103,2607,46,1103_2607_46,1103,HAMILTON TWP,S-1,Storage,6/10/22,NEW,"5,500,000",40.19246,-74.66167,MODIV Parcel Centroid Coordinate
4912,1103,2607,46,1103_2607_46,1103,HAMILTON TWP,S-1,Storage,9/19/22,NEW,"5,852,000",40.19246,-74.66167,MODIV Parcel Centroid Coordinate
4913,1103,2608,8,1103_2608_8,1103,HAMILTON TWP,R-2,Residential (Multifamily),7/1/22,ALT,"327,177",40.19991,-74.6533,MODIV Parcel Centroid Coordinate
4914,1103,2608,8,1103_2608_8,1103,HAMILTON TWP,R-2,Residential (Multifamily),7/1/22,NEW,"4,648,614",40.19991,-74.6533,MODIV Parcel Centroid Coordinate
4915,1103,2608,8,1103_2608_8,1103,HAMILTON TWP,R-2,Residential (Multifamily),7/8/22,ALT,"283,655",40.19991,-74.6533,MODIV Parcel Centroid Coordinate
4916,1103,2608,8,1103_2608_8,1103,HAMILTON TWP,R-2,Residential (Multifamily),7/8/22,ALT,"283,590",40.19991,-74.6533,MODIV Parcel Centroid Coordinate
4917,1103,2610,24,1103_2610_24,1103,HAMILTON TWP,S-1,Storage,6/29/22,NEW,"8,800,000",40.18833,-74.66046,MODIV Parcel Centroid Coordinate
4918,1103,2610,24,1103_2610_24,1103,HAMILTON TWP,S-1,Storage,10/7/22,ALT,"404,000",40.18833,-74.66046,MODIV Parcel Centroid Coordinate
4919,1103,2610,24,1103_2610_24,1103,HAMILTON TWP,S-1,Storage,10/7/22,NEW,"9,221,000",40.18833,-74.66046,MODIV Parcel Centroid Coordinate
4920,1103,2610,30,1103_2610_30,1103,HAMILTON TWP,S-1,Storage,11/18/22,NEW,"1,420,000",40.22195,-74.75009,Geocoded MOD-IV Address
4921,1103,2612,5.08,1103_2612_5.08,1103,HAMILTON TWP,B,Business,6/29/22,NEW,"4,015,760",40.20052,-74.644,MODIV Parcel Centroid Coordinate
4922,1103,2613,1.05,1103_2613_1.05,1103,HAMILTON TWP,M,Mercantile,7/28/22,ALT,"320,821",40.19874,-74.63522,MODIV Parcel Centroid Coordinate
4923,1103,2613,1.05,1103_2613_1.05,1103,HAMILTON TWP,M,Mercantile,10/5/22,ALT,"950,362",40.19874,-74.63522,MODIV Parcel Centroid Coordinate
4924,1103,2613,1.06,1103_2613_1.06,1103,HAMILTON TWP,S-1,Storage,2/28/22,ALT,"1,514,346",40.19854,-74.63124,MODIV Parcel Centroid Coordinate
4925,1103,2613,1.06,1103_2613_1.06,1103,HAMILTON TWP,B,Business,9/16/22,ALT,"303,967",40.19854,-74.63124,MODIV Parcel Centroid Coordinate
4926,1103,2613,40,1103_2613_40,1103,HAMILTON TWP,A-2,"Clubs, Dance Halls, Casinos, Restaurants, Taverns, Bars",5/5/22,ALT,"469,500",40.19249,-74.64076,MODIV Parcel Centroid Coordinate
4927,1103,2613,40,1103_2613_40,1103,HAMILTON TWP,M,Mercantile,8/19/22,ALT,"288,880",40.19249,-74.64076,MODIV Parcel Centroid Coordinate
4928,1103,2613,40,1103_2613_40,1103,HAMILTON TWP,M,Mercantile,11/28/22,ALT,"2,590,000",40.19249,-74.64076,MODIV Parcel Centroid Coordinate
4929,1103,2631,40,1103_2631_40,1103,HAMILTON TWP,B,Business,1/10/22,ALT,"425,000",40.18276,-74.68161,Geocoded Parcel Block
4930,1103,2659,2,1103_2659_2,1103,HAMILTON TWP,M,Mercantile,6/23/22,ALT,"299,100",40.1816,-74.67327,MODIV Parcel Centroid Coordinate
4931,1103,2659,2,1103_2659_2,1103,HAMILTON TWP,B,Business,5/12/22,ALT,"442,600",40.1816,-74.67327,MODIV Parcel Centroid Coordinate
4932,1103,2679,40,1103_2679_40,1103,HAMILTON TWP,R-5,Residential (1 & 2 Family Homes),6/30/22,NEW,"288,700",40.18169,-74.66644,MODIV Parcel Centroid Coordinate
4933,1103,2712.01,142.01,1103_2712.01_142.01,1103,HAMILTON TWP,B,Business,11/17/22,ALT,"500,000",40.19136,-74.64693,MODIV Parcel Centroid Coordinate
4934,1103,2712,131.01,1103_2712_131.01,1103,HAMILTON TWP,B,Business,11/1/22,ALT,"721,000",40.18568,-74.65539,MODIV Parcel Centroid Coordinate
4935,1103,2739.01,1,1103_2739.01_1,1103,HAMILTON TWP,R-5,Residential (1 & 2 Family Homes),1/28/22,NEW,"261,050",40.15105,-74.61605,MODIV Parcel Centroid Coordinate
4936,1103,2739.01,11,1103_2739.01_11,1103,HAMILTON TWP,R-5,Residential (1 & 2 Family Homes),5/18/22,NEW,"281,000",40.15283,-74.61422,MODIV Parcel Centroid Coordinate
4937,1103,2739.01,13,1103_2739.01_13,1103,HAMILTON TWP,R-5,Residential (1 & 2 Family Homes),4/14/22,NEW,"281,000",40.15195,-74.61552,MODIV Parcel Centroid Coordinate
4938,1103,2739.01,14,1103_2739.01_14,1103,HAMILTON TWP,R-5,Residential (1 & 2 Family Homes),6/13/22,NEW,"286,000",40.15267,-74.61532,MODIV Parcel Centroid Coordinate
4939,1103,2739.01,15,1103_2739.01_15,1103,HAMILTON TWP,R-5,Residential (1 & 2 Family Homes),4/14/22,NEW,"272,000",40.15351,-74.61544,MODIV Parcel Centroid Coordinate
4940,1103,2739.01,2,1103_2739.01_2,1103,HAMILTON TWP,R-5,Residential (1 & 2 Family Homes),4/11/22,NEW,"281,000",40.15098,-74.61493,MODIV Parcel Centroid Coordinate
4941,1103,2739,87.04,1103_2739_87.04,1103,HAMILTON TWP,R-5,Residential (1 & 2 Family Homes),11/17/22,NEW,"271,000",40.15379,-74.61777,MODIV Parcel Centroid Coordinate
4942,1103,2739,87.1,1103_2739_87.1,1103,HAMILTON TWP,R-5,Residential (1 & 2 Family Homes),11/17/22,NEW,"271,000",40.15308,-74.61653,MODIV Parcel Centroid Coordinate
4944,1104,50,8,1104_50_8,1104,HIGHTSTOWN BORO,R-5,Residential (1 & 2 Family Homes),11/14/22,ALT,"310,000",40.26646,-74.5179,MODIV Parcel Centroid Coordinate
4945,1105,36,10,1105_36_10,1105,HOPEWELL BORO,R-5,Residential (1 & 2 Family Homes),3/30/22,ADD,"402,000",40.38849,-74.75442,MODIV Parcel Centroid Coordinate
4946,1105,36,11,1105_36_11,1105,HOPEWELL BORO,R-5,Residential (1 & 2 Family Homes),3/30/22,ADD,"402,000",40.38853,-74.75425,MODIV Parcel Centroid Coordinate
4947,1106,135,41,1106_135_41,1106,HOPEWELL TWP,R-5,Residential (1 & 2 Family Homes),6/7/22,NEW,"348,250",40.30473,-74.87553,MODIV Parcel Centroid Coordinate
4948,1106,135,70,1106_135_70,1106,HOPEWELL TWP,R-5,Residential (1 & 2 Family Homes),11/7/22,ADD,"401,900",40.30226,-74.87415,MODIV Parcel Centroid Coordinate
4949,1106,21,30,1106_21_30,1106,HOPEWELL TWP,R-5,Residential (1 & 2 Family Homes),7/5/22,ADD,"338,000",40.37906,-74.79948,MODIV Parcel Centroid Coordinate
4950,1106,24,1,1106_24_1,1106,HOPEWELL TWP,R-5,Residential (1 & 2 Family Homes),5/2/22,NEW,"327,300",40.3825,-74.82306,Geocoded MOD-IV Address
4951,1106,29,2.07,1106_29_2.07,1106,HOPEWELL TWP,R-5,Residential (1 & 2 Family Homes),8/19/22,NEW,"250,000",40.37359,-74.84235,MODIV Parcel Centroid Coordinate
4952,1106,40,14.02,1106_40_14.02,1106,HOPEWELL TWP,B,Business,9/6/22,ALT,"494,900",40.36403,-74.73342,MODIV Parcel Centroid Coordinate
4953,1106,40,14.03,1106_40_14.03,1106,HOPEWELL TWP,R-5,Residential (1 & 2 Family Homes),7/26/22,ALT,"893,000",40.35908,-74.72904,MODIV Parcel Centroid Coordinate
4954,1106,40,14.03,1106_40_14.03,1106,HOPEWELL TWP,B,Business,11/18/22,ALT,"1,248,300",40.35908,-74.72904,MODIV Parcel Centroid Coordinate
4955,1106,43.24,10,1106_43.24_10,1106,HOPEWELL TWP,R-5,Residential (1 & 2 Family Homes),10/25/22,ALT,"281,770",40.34415,-74.76028,MODIV Parcel Centroid Coordinate
4956,1106,46,8.01,1106_46_8.01,1106,HOPEWELL TWP,F-1,Factory,2/9/22,ALT,"2,100,000",40.34904,-74.7616,MODIV Parcel Centroid Coordinate
4957,1106,46,8.012,1106_46_8.012,1106,HOPEWELL TWP,U,Utilities and Miscellaneous,4/21/22,ALT,"911,760",40.33889,-74.77376,Geocoded MOD-IV Address
4958,1106,46,8.012,1106_46_8.012,1106,HOPEWELL TWP,F-1,Factory,8/9/22,ALT,"2,253,500",40.33889,-74.77376,Geocoded MOD-IV Address
4959,1106,46,8.012,1106_46_8.012,1106,HOPEWELL TWP,F-1,Factory,8/24/22,ALT,"1,635,001",40.33889,-74.77376,Geocoded MOD-IV Address
4960,1106,46,8.012,1106_46_8.012,1106,HOPEWELL TWP,F-1,Factory,8/24/22,ALT,"1,736,101",40.33889,-74.77376,Geocoded MOD-IV Address
4961,1106,46,8.012,1106_46_8.012,1106,HOPEWELL TWP,U,Utilities and Miscellaneous,10/12/22,ALT,"250,000",40.33889,-74.77376,Geocoded MOD-IV Address
4962,1106,46,8.012,1106_46_8.012,1106,HOPEWELL TWP,F-1,Factory,11/2/22,ALT,"26,297,133",40.33889,-74.77376,Geocoded MOD-IV Address
4963,1106,46,8.012,1106_46_8.012,1106,HOPEWELL TWP,F-1,Factory,10/25/22,ALT,"6,625,150",40.33889,-74.77376,Geocoded MOD-IV Address
4964,1106,63,27,1106_63_27,1106,HOPEWELL TWP,E,Educational,2/23/22,ALT,"597,000",40.3282,-74.80849,MODIV Parcel Centroid Coordinate
4965,1106,65,10,1106_65_10,1106,HOPEWELL TWP,R-5,Residential (1 & 2 Family Homes),3/7/22,ADD,"269,900",40.31767,-74.79941,MODIV Parcel Centroid Coordinate
4966,1106,78.09,21,1106_78.09_21,1106,HOPEWELL TWP,A-3,"Churches, Libraries, Arcades, Comm. Halls, Gyms",11/1/22,NEW,"425,000",40.28471,-74.76288,Geocoded MOD-IV Address
4967,1106,78.09,21,1106_78.09_21,1106,HOPEWELL TWP,R-2,Residential (Multifamily),10/17/22,ALT,"250,000",40.28471,-74.76288,Geocoded MOD-IV Address
4968,1106,78.09,21,1106_78.09_21,1106,HOPEWELL TWP,R-2,Residential (Multifamily),10/17/22,NEW,"3,021,142",40.28471,-74.76288,Geocoded MOD-IV Address
4969,1106,78.31,62,1106_78.31_62,1106,HOPEWELL TWP,E,Educational,2/23/22,ALT,"386,800",40.30534,-74.75938,MODIV Parcel Centroid Coordinate
4970,1106,78,15.99,1106_78_15.99,1106,HOPEWELL TWP,B,Business,7/1/22,ALT,"385,489",40.3016,-74.78158,MODIV Parcel Centroid Coordinate
4971,1106,78,35,1106_78_35,1106,HOPEWELL TWP,B,Business,10/26/22,ALT,"749,575",40.30301,-74.78291,MODIV Parcel Centroid Coordinate
4972,1106,91,18,1106_91_18,1106,HOPEWELL TWP,S-2,Storage,6/10/22,NEW,"250,000",40.29883,-74.79611,Geocoded MOD-IV Address
4973,1106,91,18,1106_91_18,1106,HOPEWELL TWP,S-2,Storage,6/10/22,NEW,"300,000",40.29883,-74.79611,Geocoded MOD-IV Address
4974,1106,91,3.14,1106_91_3.14,1106,HOPEWELL TWP,B,Business,4/21/22,ALT,"600,000",40.29687,-74.80786,MODIV Parcel Centroid Coordinate
4975,1106,91,3.961,1106_91_3.961,1106,HOPEWELL TWP,B,Business,11/21/22,ALT,"692,365",40.29303,-74.8045,MODIV Parcel Centroid Coordinate
4976,1106,92,5,1106_92_5,1106,HOPEWELL TWP,U,Utilities and Miscellaneous,6/15/22,NEW,"250,000",40.31148,-74.81661,MODIV Parcel Centroid Coordinate
4977,1106,95,31,1106_95_31,1106,HOPEWELL TWP,E,Educational,2/23/22,ALT,"414,400",40.30424,-74.84534,MODIV Parcel Centroid Coordinate
4978,1106,98,17,1106_98_17,1106,HOPEWELL TWP,R-5,Residential (1 & 2 Family Homes),1/14/22,ALT,"250,000",40.2975,-74.84705,Geocoded MOD-IV Address
4979,1106,98,17,1106_98_17,1106,HOPEWELL TWP,B,Business,9/29/22,ALT,"957,000",40.2975,-74.84705,Geocoded MOD-IV Address
4980,1107,1001,1,1107_1001_1,1107,LAWRENCE TWP,E,Educational,6/22/22,ALT,"900,000",40.25106,-74.7397,MODIV Parcel Centroid Coordinate
4981,1107,1301,34.01,1107_1301_34.01,1107,LAWRENCE TWP,R-5,Residential (1 & 2 Family Homes),10/24/22,ALT,"260,678",40.25424,-74.74227,Geocoded MOD-IV Address
4982,1107,1301,81,1107_1301_81,1107,LAWRENCE TWP,R-5,Residential (1 & 2 Family Homes),6/16/22,ADD,"346,000",40.26239,-74.74455,MODIV Parcel Centroid Coordinate
4983,1107,2801,24,1107_2801_24,1107,LAWRENCE TWP,B,Business,2/1/22,ALT,"352,456",40.27954,-74.73749,MODIV Parcel Centroid Coordinate
4984,1107,2801,24,1107_2801_24,1107,LAWRENCE TWP,R-2,Residential (Multifamily),10/25/22,ALT,"574,600",40.27954,-74.73749,MODIV Parcel Centroid Coordinate
4985,1107,301,27,1107_301_27,1107,LAWRENCE TWP,B,Business,3/17/22,ALT,"452,000",40.24751,-74.74403,MODIV Parcel Centroid Coordinate
4986,1107,3901,12,1107_3901_12,1107,LAWRENCE TWP,B,Business,2/17/22,ALT,"254,390",40.27682,-74.70941,MODIV Parcel Centroid Coordinate
4987,1107,3901,12,1107_3901_12,1107,LAWRENCE TWP,B,Business,6/22/22,ALT,"400,000",40.27682,-74.70941,MODIV Parcel Centroid Coordinate
4988,1107,3903,20,1107_3903_20,1107,LAWRENCE TWP,U,Utilities and Miscellaneous,12/6/22,ALT,"777,874",40.28234,-74.71215,MODIV Parcel Centroid Coordinate
4989,1107,4201.1,1,1107_4201.1_1,1107,LAWRENCE TWP,B,Business,3/30/22,ALT,"397,393",40.28938,-74.67702,Geocoded Parcel Block
4990,1107,4201.1,3.01,1107_4201.1_3.01,1107,LAWRENCE TWP,M,Mercantile,9/19/22,ALT,"355,940",40.29113,-74.68221,MODIV Parcel Centroid Coordinate
4991,1107,4201,28,1107_4201_28,1107,LAWRENCE TWP,B,Business,2/18/22,ALT,"269,404",40.28214,-74.69101,MODIV Parcel Centroid Coordinate
4992,1107,5101.03,14,1107_5101.03_14,1107,LAWRENCE TWP,R-5,Residential (1 & 2 Family Homes),7/27/22,NEW,"259,550",40.28848,-74.70079,Geocoded MOD-IV Address
4993,1107,5201,34,1107_5201_34,1107,LAWRENCE TWP,M,Mercantile,4/6/22,ALT,"657,000",40.29441,-74.684,MODIV Parcel Centroid Coordinate
4994,1107,5201,41.01,1107_5201_41.01,1107,LAWRENCE TWP,B,Business,2/15/22,ALT,"3,803,175",40.29708,-74.68078,MODIV Parcel Centroid Coordinate
4995,1107,5201,41.01,1107_5201_41.01,1107,LAWRENCE TWP,M,Mercantile,8/9/22,ALT,"657,594",40.29708,-74.68078,MODIV Parcel Centroid Coordinate
4996,1107,5201,45.01,1107_5201_45.01,1107,LAWRENCE TWP,M,Mercantile,7/25/22,ALT,"366,881",40.2978,-74.68374,MODIV Parcel Centroid Coordinate
4997,1107,5801,1.01.2,#VALUE!,1107,LAWRENCE TWP,B,Business,8/8/22,ADD,"31,663,549",40.30071,-74.72626,MODIV Parcel Centroid Coordinate
